x,y,z,distance_UWB,distance_lighthouse
-0.8055160045623779,0.015008254908025265,0.5235101580619812,2.969403028488159,3.0056454263482384
-0.8056235909461975,0.011312895454466343,0.5239275693893433,2.964711904525757,3.005740121938815
-0.805802583694458,0.020200368016958237,0.52511066198349,2.964711904525757,3.0059753446024056
-0.8061290383338928,0.018267521634697914,0.5251826047897339,2.964711904525757,3.0062900161236814
-0.8056454062461853,0.004606983158737421,0.5248091220855713,2.964711904525757,3.0057513245312357
-0.8059530258178711,0.004397039767354727,0.5247364044189453,2.950639009475708,3.006058019580778
-0.8058668375015259,0.004860642831772566,0.5243983268737793,2.950639009475708,3.005969785110024
-0.8062450885772705,0.016475528478622437,0.5245627760887146,2.90372896194458,3.006390577686605
-0.8065033555030823,0.01887090504169464,0.5242050290107727,2.917802095413208,3.006660010898771
-0.806938648223877,0.021624108776450157,0.5242946147918701,2.917802095413208,3.0071145413121028
-0.8067485690116882,0.012747569009661674,0.5241826772689819,2.9131109714508057,3.0068728372928226
-0.8070733547210693,0.01653335988521576,0.5243401527404785,2.9131109714508057,3.0072173110199323
-0.8070022463798523,0.029658839106559753,0.5250804424285889,2.9131109714508057,3.007253096276241
-0.8071138262748718,0.03328984975814819,0.5245371460914612,2.969403028488159,3.0073981861085066
-0.8069172501564026,0.036144524812698364,0.5244114995002747,2.9787850379943848,3.007233562141446
-0.8062558770179749,0.02714170143008232,0.5233212113380432,2.9881670475006104,3.006468850488877
-0.8062779307365417,0.030781935900449753,0.5234609246253967,2.969403028488159,3.0065270561555972
-0.8055194616317749,0.04364117607474327,0.5234307646751404,2.9412569999694824,3.005927608447982
-0.8048761487007141,0.04595918208360672,0.5228830575942993,2.983475923538208,3.0053147172589254
-0.8032711744308472,0.0488920621573925,0.5221098065376282,2.9740939140319824,3.003750493042719
-0.80144202709198,0.03875115141272545,0.5210855603218079,2.9740939140319824,3.0017662291697382
-0.7987623810768127,0.040163446217775345,0.5205286741256714,2.9553298950195312,2.999101589982394
-0.7961688041687012,0.05189691483974457,0.5204517841339111,2.9553298950195312,2.9966880165138727
-0.7919063568115234,0.053011007606983185,0.520624041557312,2.9553298950195312,2.992447019739342
-0.7867714166641235,0.04178222641348839,0.5192809700965881,2.9553298950195312,2.987125877102227
-0.7802488803863525,0.04214135557413101,0.5195909738540649,3.0116219520568848,2.9806111938913276
-0.7739180326461792,0.04232647642493248,0.5192709565162659,3.0116219520568848,2.9742816553362466
-0.7671247124671936,0.053169019520282745,0.5194246172904968,3.0116219520568848,2.967664623862871
-0.7582192420959473,0.05138096958398819,0.5180678367614746,2.931874990463257,2.958720590908738
-0.7480739951133728,0.05049993470311165,0.5181055665016174,2.9131109714508057,2.9485620793205434
-0.7374640703201294,0.03772808983922005,0.5163252353668213,2.9131109714508057,2.9377517060661202
-0.7246972918510437,0.03581821545958519,0.515988290309906,2.9131109714508057,2.924960310661766
-0.7109734416007996,0.0448184572160244,0.5163002014160156,2.9131109714508057,2.9113640734849073
-0.6990268230438232,0.04372462257742882,0.5151504278182983,2.8755829334259033,2.8993961265770807
-0.6848554611206055,0.04364371672272682,0.5146729350090027,2.8755829334259033,2.8852228857730444
-0.6707017421722412,0.032144494354724884,0.5131258368492126,2.8755829334259033,2.8709117103493544
-0.6525444388389587,0.031544674187898636,0.5138847231864929,2.8333640098571777,2.852752640443727
-0.6369805335998535,0.04072854667901993,0.512589693069458,2.856818914413452,2.8373008058559246
-0.6169774532318115,0.04050951823592186,0.5135064125061035,2.8145999908447266,2.817301087257604
-0.5988008975982666,0.04076164960861206,0.5125584602355957,2.7629990577697754,2.7991258798773533
-0.5757390856742859,0.029713530093431473,0.5125543475151062,2.7629990577697754,2.7759265078982307
-0.5549121499061584,0.029674800112843513,0.512064516544342,2.7629990577697754,2.7550983830022764
-0.5298597812652588,0.03832540661096573,0.5127748847007751,2.706707000732422,2.730158687666455
-0.5076720118522644,0.0359274223446846,0.5121168494224548,2.706707000732422,2.707937466317188
-0.4828278124332428,0.03355927765369415,0.5104936957359314,2.706707000732422,2.683058220376922
-0.4542565643787384,0.021377312019467354,0.5120505690574646,2.706707000732422,2.6543700034530624
-0.42760270833969116,0.01937621273100376,0.51077800989151,2.5378310680389404,2.6276962526119907
-0.39723119139671326,0.025034461170434952,0.5123574137687683,2.5378310680389404,2.5973812372243583
-0.3695085942745209,0.022426271811127663,0.5125982761383057,2.387718915939331,2.5696373421709975
-0.3395250141620636,0.020099524408578873,0.5113545060157776,2.383028030395508,2.5396299362787373
-0.30547454953193665,0.010046126320958138,0.5141898393630981,2.383028030395508,2.5055348719479977
-0.2740209698677063,0.009456383064389229,0.5131651759147644,2.383028030395508,2.474074070108386
-0.23742865025997162,0.008678462356328964,0.5157460570335388,2.387718915939331,2.4374949598161475
-0.20638757944107056,0.0154447415843606,0.5151212811470032,2.3595728874206543,2.406484651036526
-0.16800780594348907,0.014863535761833191,0.5158461332321167,2.3173539638519287,2.368107470881136
-0.13471558690071106,0.007381170988082886,0.5158173441886902,2.3173539638519287,2.334780833778509
-0.09801187366247177,0.007060166448354721,0.512448251247406,2.3454999923706055,2.2980564345557535
-0.059594716876745224,0.005729243624955416,0.5158368349075317,2.307971954345703,2.2596574771654447
-0.028643308207392693,0.010546657256782055,0.5127939581871033,2.307971954345703,2.2287049855382337
0.011291727423667908,0.008401635102927685,0.5144322514533997,2.307971954345703,2.1887719798550256
0.04956379905343056,0.0013692720094695687,0.512456476688385,2.307971954345703,2.1504727138605686
0.09225982427597046,-0.0007317077834159136,0.5150566697120667,2.307971954345703,2.1077940808011255
0.13109157979488373,-0.0018473078962415457,0.5116963386535645,2.1015679836273193,2.068942306609827
0.17137865722179413,0.0014362536603584886,0.5135824084281921,2.0218210220336914,2.0286673204393417
0.21157896518707275,-0.000355646712705493,0.5107930302619934,2.0218210220336914,1.9884503583628468
0.2523278295993805,-0.005073969718068838,0.5136632323265076,1.9233100414276123,1.9477267037342196
0.2918432056903839,-0.005380325950682163,0.5113648772239685,1.8904730081558228,1.908198223458874
0.3319408595561981,-0.0012785319704562426,0.5127888321876526,1.806035041809082,1.8681033539577943
0.3698050379753113,-0.0012923054164275527,0.5131757855415344,1.806035041809082,1.8302428446516266
0.40583518147468567,-2.132352710759733e-05,0.5130733251571655,1.6230859756469727,1.794212447933447
0.44357094168663025,-0.0018755905330181122,0.5116880536079407,1.6230859756469727,1.7564689480103486
0.48677539825439453,-0.00039034493966028094,0.5108625888824463,1.6230859756469727,1.7132590826354284
0.524433434009552,0.0016003386117517948,0.513562023639679,1.6230859756469727,1.6756222147709483
0.560461163520813,0.0056483023799955845,0.5105066299438477,1.6324679851531982,1.6395822299952143
0.5973756909370422,0.006873238366097212,0.512355387210846,1.6324679851531982,1.602686673370154
0.6328104734420776,0.006762180011719465,0.5111578702926636,1.5339570045471191,1.5672438346667132
0.6606754660606384,0.008997859433293343,0.5105062127113342,1.562103033065796,1.5393866839646075
0.6949528455734253,0.011208850890398026,0.5126423835754395,1.562103033065796,1.505141988401188
0.7282972931861877,0.013781638815999031,0.509687602519989,1.562103033065796,1.4717991168818325
0.7614469528198242,0.01536563504487276,0.5107928514480591,1.4401370286941528,1.4386755916237968
0.79305499792099,0.016147056594491005,0.5090839266777039,1.388535976409912,1.407066979228657
0.8235583305358887,0.017310921102762222,0.5075635313987732,1.3181710243225098,1.3765713001634883
0.8531957864761353,0.01872555911540985,0.508581280708313,1.2712609767913818,1.3469617197635633
0.8817680478096008,0.019309235736727715,0.5054175853729248,1.2384239435195923,1.3183844949754684
0.9094236493110657,0.020497383549809456,0.5057502388954163,1.1962050199508667,1.2907519223062618
0.9352886080741882,0.022212808951735497,0.5044974088668823,1.1962050199508667,1.2649144399661847
0.9599449038505554,0.02297844924032688,0.503486692905426,1.1962050199508667,1.2402728762829234
0.9843229651451111,0.02389495261013508,0.5039172172546387,1.1962050199508667,1.215918157782355
1.007843255996704,0.022847754880785942,0.5001575350761414,0.9944919943809509,1.1923756735999493
1.030308485031128,0.023915749043226242,0.49800005555152893,1.0179469585418701,1.1699376919393063
1.0512912273406982,0.026481006294488907,0.4945220947265625,1.0179469585418701,1.1490270212336144
1.0700576305389404,0.027914779260754585,0.49128085374832153,1.0179469585418701,1.1303207583318147
1.0905063152313232,0.03003530576825142,0.4880077540874481,1.0179469585418701,1.109964940931107
1.1071375608444214,0.02959997020661831,0.4863795042037964,0.942891001701355,1.0933480630883508
1.1231633424758911,0.031230613589286804,0.4858781099319458,1.0038739442825317,1.0773819963188325
1.1378103494644165,0.03376803919672966,0.48700156807899475,1.0038739442825317,1.0628057646665745
1.1527960300445557,0.03380841016769409,0.4900006353855133,1.0038739442825317,1.0477972850610007
1.1665830612182617,0.03349699079990387,0.4917340576648712,0.9944919943809509,1.0339927192956224
1.1790058612823486,0.029724199324846268,0.4944678246974945,0.9381999969482422,1.0214417087063168
1.1905808448791504,0.028422100469470024,0.49799102544784546,0.8725259900093079,1.009821213135641
1.2000586986541748,0.029498690739274025,0.5030311942100525,0.8256160020828247,1.0003809109688435
1.2086063623428345,0.029104264453053474,0.5060858726501465,0.7880880236625671,0.9918394229119826
1.215454339981079,0.02849511057138443,0.5102008581161499,0.8162339925765991,0.9850107539996069
1.2198981046676636,0.025156430900096893,0.5119455456733704,0.8021609783172607,0.9804974591048691
1.224375605583191,0.024355879053473473,0.5134080648422241,0.8068519830703735,0.9760204629148134
1.2265925407409668,0.025401756167411804,0.5138491988182068,0.797469973564148,0.9738373227934025
1.22829270362854,0.024106500670313835,0.5138577818870544,0.8068519830703735,0.9721050515838963
1.228588342666626,0.02107120305299759,0.5137161016464233,0.7740150094032288,0.971736968034894
1.2275038957595825,0.015368001535534859,0.5132811665534973,0.7833970189094543,0.9727081975695523
1.2274919748306274,0.011537784710526466,0.5131931900978088,0.7833970189094543,0.9726659445872549
1.2271921634674072,0.010427162051200867,0.5136340260505676,0.7833970189094543,0.972959248475502
1.2276780605316162,0.004861325025558472,0.5122556090354919,0.7833970189094543,0.9724113257286726
1.2289364337921143,-0.00039239414036273956,0.5113435387611389,0.7833970189094543,0.9711298983458208
1.2304434776306152,-0.008866950869560242,0.5095292329788208,0.7833970189094543,0.9696438929668477
1.2336241006851196,-0.01404132042080164,0.5090993642807007,0.7833970189094543,0.9665207374320102
1.236457347869873,-0.01597375050187111,0.5097244381904602,0.8396890163421631,0.9637241139855198
1.2403147220611572,-0.021512795239686966,0.5091285705566406,0.8303070068359375,0.9599697723636856
1.2443718910217285,-0.026571188122034073,0.5081686973571777,0.8021609783172607,0.9560323416726639
1.2470484972000122,-0.0348513163626194,0.507233738899231,0.8021609783172607,0.9536160170212249
1.2495023012161255,-0.03911438584327698,0.507150411605835,0.8021609783172607,0.9513290382194117
1.250699520111084,-0.03844032436609268,0.5067558288574219,0.8021609783172607,0.9501024686202261
1.2504537105560303,-0.04100966826081276,0.5059767365455627,0.8021609783172607,0.950450245971565
1.2487879991531372,-0.04260430857539177,0.5052544474601746,0.7224140167236328,0.9521801336314424
