distance,time
0.13134799897670746,1594628493.1436136
0.13134799897670746,1594628493.15359
0.13134799897670746,1594628493.1647096
0.13134799897670746,1594628493.1796916
0.13134799897670746,1594628493.1846783
0.13134799897670746,1594628493.1934776
0.13134799897670746,1594628493.2036276
0.0891290009021759,1594628493.2136025
0.08443800359964371,1594628493.2235742
0.08443800359964371,1594628493.2334647
0.08443800359964371,1594628493.2435274
0.16418500244617462,1594628493.2544909
0.173566997051239,1594628493.2634683
0.11727499961853027,1594628493.2744405
0.11727499961853027,1594628493.2834253
0.11727499961853027,1594628493.2943833
0.07505600154399872,1594628493.308171
0.0891290009021759,1594628493.3131576
0.0891290009021759,1594628493.3241313
0.0891290009021759,1594628493.3331032
0.0891290009021759,1594628493.3430767
0.07974699884653091,1594628493.3530538
0.07974699884653091,1594628493.3640206
0.07974699884653091,1594628493.3739974
0.07974699884653091,1594628493.3829696
0.07974699884653091,1594628493.3929443
0.07974699884653091,1594628493.4029164
0.07974699884653091,1594628493.4138882
0.07974699884653091,1594628493.434833
0.07974699884653091,1594628493.436832
0.07974699884653091,1594628493.4440017
0.07974699884653091,1594628493.454779
0.06567399948835373,1594628493.4629328
0.06567399948835373,1594628493.4747264
0.06567399948835373,1594628493.482704
0.06567399948835373,1594628493.4947548
0.06567399948835373,1594628493.5028262
0.06567399948835373,1594628493.5126233
0.06567399948835373,1594628493.5227757
0.06567399948835373,1594628493.5335672
0.06567399948835373,1594628493.5435514
0.05629200115799904,1594628493.554511
0.05629200115799904,1594628493.5664809
0.05629200115799904,1594628493.5736027
0.11258400231599808,1594628493.5855615
0.03752800077199936,1594628493.5934072
0.06567399948835373,1594628493.6043794
0.06567399948835373,1594628493.6144967
0.06567399948835373,1594628493.6234865
0.06567399948835373,1594628493.6333213
0.060982998460531235,1594628493.643447
0.11727499961853027,1594628493.654424
0.14072999358177185,1594628493.6633763
0.08443800359964371,1594628493.6733506
0.06567399948835373,1594628493.6931422
0.08443800359964371,1594628493.6943016
0.15480299293994904,1594628493.7031937
0.12196599692106247,1594628493.713265
0.09851100295782089,1594628493.7240582
0.07974699884653091,1594628493.7330341
0.13134799897670746,1594628493.744183
0.10320200026035309,1594628493.753978
0.051601000130176544,1594628493.7631354
0.07974699884653091,1594628493.7741022
0.07974699884653091,1594628493.7830784
0.07974699884653091,1594628493.7938714
0.01876400038599968,1594628493.8038454
0.0891290009021759,1594628493.8208296
0.0891290009021759,1594628493.82391
0.0891290009021759,1594628493.832923
0.0891290009021759,1594628493.8457327
0.0891290009021759,1594628493.852743
0.0891290009021759,1594628493.8626876
0.0891290009021759,1594628493.872816
0.0891290009021759,1594628493.8837798
0.0891290009021759,1594628493.8927653
0.0891290009021759,1594628493.9027374
0.0891290009021759,1594628493.9127135
0.0891290009021759,1594628493.922687
0.0891290009021759,1594628493.9326642
0.0891290009021759,1594628493.9484582
0.0891290009021759,1594628493.9534469
0.0891290009021759,1594628493.963419
0.14072999358177185,1594628493.973395
0.060982998460531235,1594628493.9843626
0.060982998460531235,1594628493.9923565
0.15011200308799744,1594628494.0033152
0.14542099833488464,1594628494.012291
0.14542099833488464,1594628494.0232582
0.14542099833488464,1594628494.0332313
0.0891290009021759,1594628494.0432086
0.07974699884653091,1594628494.0531778
0.07974699884653091,1594628494.0621538
0.07974699884653091,1594628494.0765202
0.07974699884653091,1594628494.0844126
0.0938199982047081,1594628494.095169
0.0938199982047081,1594628494.1040444
0.0938199982047081,1594628494.1143985
0.0938199982047081,1594628494.1249866
0.10320200026035309,1594628494.1349614
0.10320200026035309,1594628494.1439357
0.10320200026035309,1594628494.1529388
0.10320200026035309,1594628494.162885
0.11727499961853027,1594628494.1730437
0.11258400231599808,1594628494.183025
0.11258400231599808,1594628494.201937
0.15949399769306183,1594628494.203777
0.13603900372982025,1594628494.2127533
0.1782580018043518,1594628494.222902
0.1782580018043518,1594628494.2328775
0.12196599692106247,1594628494.243847
0.15480299293994904,1594628494.2537973
0.09851100295782089,1594628494.262618
0.09851100295782089,1594628494.2727697
0.07974699884653091,1594628494.2827444
0.16887600719928741,1594628494.2935622
0.16887600719928741,1594628494.3026903
0.16887600719928741,1594628494.3126624
0.14072999358177185,1594628494.3308268
0.14072999358177185,1594628494.3347487
0.14072999358177185,1594628494.343596
0.14072999358177185,1594628494.3553703
0.13134799897670746,1594628494.3635297
0.11727499961853027,1594628494.3735025
0.1829490065574646,1594628494.3833156
0.10320200026035309,1594628494.3934503
0.12196599692106247,1594628494.403268
0.16418500244617462,1594628494.4133933
0.13603900372982025,1594628494.4231904
0.0938199982047081,1594628494.4331634
0.0938199982047081,1594628494.4431355
0.0938199982047081,1594628494.4551034
0.14542099833488464,1594628494.4632623
0.15011200308799744,1594628494.4732337
0.15011200308799744,1594628494.4830499
0.15011200308799744,1594628494.493181
0.10789299756288528,1594628494.5031552
0.10789299756288528,1594628494.513129
0.10789299756288528,1594628494.523099
0.09851100295782089,1594628494.5329254
0.12665699422359467,1594628494.5430472
0.12665699422359467,1594628494.5530236
0.12665699422359467,1594628494.5628176
0.13134799897670746,1594628494.581943
0.09851100295782089,1594628494.582819
0.09851100295782089,1594628494.5927393
0.09851100295782089,1594628494.6037061
0.12665699422359467,1594628494.6136794
0.12665699422359467,1594628494.6226554
0.12665699422359467,1594628494.6336262
0.12665699422359467,1594628494.6436021
0.12665699422359467,1594628494.6525757
0.10789299756288528,1594628494.663715
0.060982998460531235,1594628494.6735203
0.07505600154399872,1594628494.683496
0.07505600154399872,1594628494.6938365
0.07505600154399872,1594628494.7125132
0.07505600154399872,1594628494.7137582
0.07505600154399872,1594628494.724384
