distance,time
-0.042219001799821854,1594463721.8219311
-0.04690999910235405,1594463721.8327522
-0.042219001799821854,1594463721.8417459
-0.042219001799821854,1594463721.8499985
-0.04690999910235405,1594463721.8599744
-0.05629200115799904,1594463721.8726118
-0.05629200115799904,1594463721.8812304
-0.05629200115799904,1594463721.8904638
-0.05629200115799904,1594463721.90114
-0.05629200115799904,1594463721.912114
-0.07974699884653091,1594463721.920501
-0.02814600057899952,1594463721.9298947
-0.02814600057899952,1594463721.9398677
-0.04690999910235405,1594463721.9498413
-0.060982998460531235,1594463721.9598143
-0.060982998460531235,1594463721.9697888
-0.00938200019299984,1594463721.9807591
-0.032836999744176865,1594463721.9907334
-0.032836999744176865,1594463722.0017037
-0.032836999744176865,1594463722.0096827
-0.032836999744176865,1594463722.0218806
-0.032836999744176865,1594463722.031064
-0.032836999744176865,1594463722.0401282
-0.032836999744176865,1594463722.050428
-0.032836999744176865,1594463722.0616813
-0.07505600154399872,1594463722.0703447
-0.07505600154399872,1594463722.0833592
-0.07505600154399872,1594463722.0903127
-0.07505600154399872,1594463722.100351
-0.07505600154399872,1594463722.110402
-0.07505600154399872,1594463722.1205862
-0.07505600154399872,1594463722.1353064
0.00938200019299984,1594463722.1399567
0.00938200019299984,1594463722.1510198
0.00938200019299984,1594463722.1619961
0.00938200019299984,1594463722.1729796
0.00938200019299984,1594463722.1849363
-0.00938200019299984,1594463722.1909163
-0.00938200019299984,1594463722.2010236
-0.00938200019299984,1594463722.2108624
-0.00938200019299984,1594463722.219864
-0.00938200019299984,1594463722.230162
-0.00938200019299984,1594463722.2402985
0.0,1594463722.2505252
0.0,1594463722.2641912
0.0,1594463722.2711706
0.0,1594463722.2815995
0.023454999551177025,1594463722.2905636
0.023454999551177025,1594463722.3009012
-0.03752800077199936,1594463722.3118515
-0.023454999551177025,1594463722.319816
-0.023454999551177025,1594463722.3322449
0.01407300028949976,1594463722.341118
-0.04690999910235405,1594463722.350919
-0.04690999910235405,1594463722.3611782
0.05629200115799904,1594463722.3717194
0.05629200115799904,1594463722.381828
0.05629200115799904,1594463722.395094
0.05629200115799904,1594463722.4012265
0.05629200115799904,1594463722.4110308
0.05629200115799904,1594463722.4208653
-0.032836999744176865,1594463722.431485
-0.032836999744176865,1594463722.4403465
-0.032836999744176865,1594463722.4513116
-0.032836999744176865,1594463722.460517
-0.051601000130176544,1594463722.4701061
-0.051601000130176544,1594463722.4841063
-0.051601000130176544,1594463722.4930751
-0.051601000130176544,1594463722.5020547
-0.051601000130176544,1594463722.5110276
-0.01876400038599968,1594463722.530306
-0.07505600154399872,1594463722.533344
-0.07505600154399872,1594463722.5428746
-0.02814600057899952,1594463722.5524495
-0.00469100009649992,1594463722.5609944
-0.00469100009649992,1594463722.5709176
-0.060982998460531235,1594463722.581295
-0.032836999744176865,1594463722.591498
-0.032836999744176865,1594463722.6012087
-0.02814600057899952,1594463722.611492
0.032836999744176865,1594463722.621114
0.032836999744176865,1594463722.6311922
-0.00469100009649992,1594463722.6401753
-0.02814600057899952,1594463722.6611304
-0.02814600057899952,1594463722.6620579
-0.023454999551177025,1594463722.6711702
-0.023454999551177025,1594463722.6811423
-0.023454999551177025,1594463722.691254
-0.023454999551177025,1594463722.7010894
