distance,time
1.0181968212127686,1594976699.132917
1.050559401512146,1594976699.5308597
1.0022658109664917,1594976699.9317112
1.0113837718963623,1594976700.3316317
1.0073641538619995,1594976700.7313802
1.0073641538619995,1594976701.1325881
1.0060384273529053,1594976701.533214
1.024972677230835,1594976701.9340484
0.9983112215995789,1594976702.3319411
1.0139710903167725,1594976702.733047
0.9970412254333496,1594976703.1329203
0.9925383925437927,1594976703.532853
1.0185731649398804,1594976703.933959
1.027187466621399,1594976704.3366163
1.0110729932785034,1594976704.7348907
1.0265001058578491,1594976705.1356053
1.0094879865646362,1594976705.534539
1.0069547891616821,1594976705.9374602
1.0298551321029663,1594976706.3362956
0.9897680282592773,1594976706.737132
1.0193567276000977,1594976707.1355903
1.0015321969985962,1594976707.5363605
1.0133641958236694,1594976707.9371333
0.9993429183959961,1594976708.3369122
0.9919338226318359,1594976708.7458172
1.0025793313980103,1594976709.1478882
0.9903866648674011,1594976709.5378563
1.0180583000183105,1594976709.9386365
0.9958252906799316,1594976710.3405578
0.9971858859062195,1594976710.7397196
1.0515546798706055,1594976711.1395507
1.0012037754058838,1594976711.5404973
1.0012037754058838,1594976711.9394007
1.028018593788147,1594976712.3406186
1.0347248315811157,1594976712.7412322
1.0149885416030884,1594976713.1412423
1.0091760158538818,1594976713.5509927
0.9864978194236755,1594976713.9419627
1.0103509426116943,1594976714.3429492
1.0252419710159302,1594976714.7439613
1.0048590898513794,1594976715.142892
1.024067997932434,1594976715.5427823
1.0093815326690674,1594976715.943698
1.0015219449996948,1594976716.343503
0.9931761622428894,1594976716.7457306
1.0243427753448486,1594976717.1444986
1.0440499782562256,1594976717.5456138
1.0602952241897583,1594976717.9453676
1.0111085176467896,1594976718.3461802
1.0369257926940918,1594976718.7452605
1.0296484231948853,1594976719.1470094
1.038117527961731,1594976719.5460987
1.0165001153945923,1594976719.9468744
1.0313347578048706,1594976720.3459592
1.0143864154815674,1594976720.7467313
1.0228248834609985,1594976721.1466622
1.0047926902770996,1594976721.547744
1.020090937614441,1594976721.9495482
1.0183570384979248,1594976722.3492403
1.0238583087921143,1594976722.7481534
1.037225604057312,1594976723.1539595
0.993131160736084,1594976723.5509293
1.0329523086547852,1594976723.9489665
1.012113332748413,1594976724.3498971
1.0124554634094238,1594976724.7498198
1.0321396589279175,1594976725.1505773
1.010130524635315,1594976725.5511026
1.0244207382202148,1594976725.9523888
1.0298144817352295,1594976726.3520284
1.0125598907470703,1594976726.752344
1.0275870561599731,1594976727.161798
1.0197372436523438,1594976727.5519109
1.0508562326431274,1594976727.9544091
1.032366156578064,1594976728.352347
1.0257006883621216,1594976728.7533073
1.0320098400115967,1594976729.153317
1.0254267454147339,1594976729.553248
1.032127022743225,1594976729.9530647
1.0046968460083008,1594976730.3541462
1.0460044145584106,1594976730.7540576
1.004600167274475,1594976731.1549835
1.0380456447601318,1594976731.5549383
0.9972358345985413,1594976731.9548497
1.1204240322113037,1594976732.3576357
1.0151000022888184,1594976732.7558677
1.0391428470611572,1594976733.1656358
1.010577917098999,1594976733.5574348
1.029660701751709,1594976733.9587603
1.0453901290893555,1594976734.358311
1.0193209648132324,1594976734.758528
1.056711196899414,1594976735.1587245
1.0220061540603638,1594976735.5597532
1.0220061540603638,1594976735.9589863
1.0176132917404175,1594976736.3586967
1.0394740104675293,1594976736.7707145
1.0394740104675293,1594976737.1607559
1.0360479354858398,1594976737.5614512
1.027111530303955,1594976737.9600306
1.038610816001892,1594976738.3638196
1.0253615379333496,1594976738.7621706
1.0402040481567383,1594976739.1608458
1.030006766319275,1594976739.5607588
1.0873130559921265,1594976739.9627023
1.0017317533493042,1594976740.3617747
1.0451834201812744,1594976740.7625713
1.034584641456604,1594976741.1674998
1.0215643644332886,1594976741.5625656
1.0454185009002686,1594976741.96345
1.0493595600128174,1594976742.3634048
1.0438246726989746,1594976742.7633824
1.0602827072143555,1594976743.1642606
1.0333943367004395,1594976743.5642126
1.0093755722045898,1594976743.9649842
1.061281442642212,1594976744.3650637
1.0155260562896729,1594976744.764984
1.0354889631271362,1594976745.1659834
1.0196378231048584,1594976745.5667021
1.0307247638702393,1594976745.9657671
1.063043236732483,1594976746.3675623
1.0331523418426514,1594976746.7666507
1.062774419784546,1594976747.166577
1.0284219980239868,1594976747.5687227
1.0398162603378296,1594976747.9672883
1.0356334447860718,1594976748.3683693
1.0414825677871704,1594976748.7683008
1.0416536331176758,1594976749.1682267
1.0407991409301758,1594976749.5691586
1.0475547313690186,1594976749.9712682
1.0593979358673096,1594976750.370019
1.038069486618042,1594976750.7699287
1.0321063995361328,1594976751.170857
1.0473132133483887,1594976751.5708504
1.0467854738235474,1594976751.971617
1.0456780195236206,1594976752.3706455
1.043188452720642,1594976752.7715397
1.0597692728042603,1594976753.1716087
1.017229676246643,1594976753.5714002
1.0535907745361328,1594976753.9723287
1.0424069166183472,1594976754.3745327
1.0650196075439453,1594976754.7732298
1.022945761680603,1594976755.173121
1.0477416515350342,1594976755.573184
1.022247314453125,1594976755.9761212
1.0653926134109497,1594976756.375278
1.0613343715667725,1594976756.783932
1.0540870428085327,1594976757.1758254
1.058164119720459,1594976757.5747
1.025166392326355,1594976757.9757218
1.0501954555511475,1594976758.3757005
1.0435380935668945,1594976758.7767174
1.0486778020858765,1594976759.1765747
1.0287280082702637,1594976759.577344
1.0337697267532349,1594976759.9772065
1.1065199375152588,1594976760.380252
1.0341057777404785,1594976760.7830994
1.0231651067733765,1594976761.1779282
1.0442928075790405,1594976761.5789542
1.0648789405822754,1594976761.979083
1.0209704637527466,1594976762.379105
1.075180172920227,1594976762.7794194
1.0553109645843506,1594976763.182281
1.0367764234542847,1594976763.5801501
1.0515222549438477,1594976763.980114
1.046176791191101,1594976764.3798516
1.054943323135376,1594976764.782764
1.0378142595291138,1594976765.1935868
1.0418550968170166,1594976765.580628
1.0453869104385376,1594976765.9815452
1.0463125705718994,1594976766.3815563
1.0349780321121216,1594976766.7824655
1.0386708974838257,1594976767.18241
1.0547683238983154,1594976767.5843034
1.0238465070724487,1594976767.983215
1.0003199577331543,1594976768.3831825
1.052933692932129,1594976768.7830698
1.034152626991272,1594976769.1860242
1.0476830005645752,1594976769.5839362
1.031673550605774,1594976769.9898906
1.031673550605774,1594976770.3848193
1.020320177078247,1594976770.7847865
1.0601012706756592,1594976771.1858501
1.0296000242233276,1594976771.5865693
1.01729154586792,1594976771.9873862
1.0655864477157593,1594976772.3864524
1.0923901796340942,1594976772.7875657
1.0768884420394897,1594976773.1873322
1.0735666751861572,1594976773.589131
1.0555548667907715,1594976773.987172
1.0555548667907715,1594976774.395009
1.0958017110824585,1594976774.789893
1.032541036605835,1594976775.1888802
1.069930076599121,1594976775.588884
1.0312092304229736,1594976775.9907832
1.0458556413650513,1594976776.3906162
1.0530979633331299,1594976776.790761
1.0574930906295776,1594976777.1896012
1.0339816808700562,1594976777.591778
1.0401405096054077,1594976777.9924603
1.0264700651168823,1594976778.3923128
1.0342895984649658,1594976778.7922058
1.026167631149292,1594976779.1982625
1.0340776443481445,1594976779.5922008
1.0529941320419312,1594976779.9931679
1.040432333946228,1594976780.3932571
1.0551568269729614,1594976780.7949903
1.037682294845581,1594976781.1929038
1.0559569597244263,1594976781.5928519
1.0535879135131836,1594976781.9946663
1.0313245058059692,1594976782.3965757
1.0784034729003906,1594976782.794624
1.058082103729248,1594976783.1955776
1.0558196306228638,1594976783.594355
1.0558196306228638,1594976783.9954562
1.036350965499878,1594976784.3953588
1.0520966053009033,1594976784.795294
1.1525195837020874,1594976785.2030613
1.0415823459625244,1594976785.5999904
1.0259126424789429,1594976785.9969301
1.06029212474823,1594976786.3982067
1.0539222955703735,1594976786.8023212
1.0460621118545532,1594976787.1983435
1.0346730947494507,1594976787.598189
1.0540357828140259,1594976788.000034
1.0329087972640991,1594976788.3980918
1.0540939569473267,1594976788.7980964
1.0523624420166016,1594976789.1988351
1.053802490234375,1594976789.6018832
1.067109227180481,1594976790.0097532
1.0534552335739136,1594976790.400952
1.0332080125808716,1594976790.8015857
1.03302001953125,1594976791.2029407
1.0513701438903809,1594976791.6004665
1.0289660692214966,1594976792.0014322
1.044039011001587,1594976792.4013562
1.043607473373413,1594976792.8012955
1.0598965883255005,1594976793.2024138
1.070297360420227,1594976793.6030154
1.0274641513824463,1594976794.0040786
1.0389821529388428,1594976794.4030602
1.0605961084365845,1594976794.812783
1.0387537479400635,1594976795.2057312
1.0882856845855713,1594976795.6058109
1.0260220766067505,1594976796.0046434
1.0373269319534302,1594976796.404652
1.059596300125122,1594976796.8046567
1.0506500005722046,1594976797.2045171
1.0203360319137573,1594976797.6054277
1.0454527139663696,1594976798.0053961
1.0757474899291992,1594976798.4074676
1.0465093851089478,1594976798.8171978
1.0355128049850464,1594976799.2081804
1.0425801277160645,1594976799.6073105
1.0495983362197876,1594976800.0090153
1.0411322116851807,1594976800.4078572
1.0228251218795776,1594976800.8078883
1.0306065082550049,1594976801.2091691
1.0549203157424927,1594976801.6089947
1.020681381225586,1594976802.0086968
1.0296292304992676,1594976802.4096897
1.0574415922164917,1594976802.8115048
1.0306435823440552,1594976803.2098827
1.1066604852676392,1594976803.609771
1.0471361875534058,1594976804.009976
1.056039810180664,1594976804.4158173
1.0513046979904175,1594976804.8157034
1.056122064590454,1594976805.2119634
1.0522969961166382,1594976805.6117418
1.0554386377334595,1594976806.0116322
1.0461763143539429,1594976806.4115648
1.042398452758789,1594976806.8123887
1.037817358970642,1594976807.2124083
1.049790859222412,1594976807.6123552
1.0684093236923218,1594976808.0142326
1.0608431100845337,1594976808.4132326
1.0835074186325073,1594976808.8171856
1.0539318323135376,1594976809.2140641
1.0683761835098267,1594976809.6159468
1.0217736959457397,1594976810.0159671
1.0555272102355957,1594976810.421863
1.069066047668457,1594976810.8157084
1.046956181526184,1594976811.21626
1.0393457412719727,1594976811.6185427
1.0591744184494019,1594976812.0161736
1.0532187223434448,1594976812.4160786
1.0544166564941406,1594976812.8180068
1.0746278762817383,1594976813.2199645
1.0552611351013184,1594976813.6177723
1.0606967210769653,1594976814.0188022
1.073451042175293,1594976814.4287307
1.073451042175293,1594976814.8235612
1.051882266998291,1594976815.2205043
1.0665227174758911,1594976815.618517
1.0407094955444336,1594976816.0198884
1.0573019981384277,1594976816.4189353
1.0292105674743652,1594976816.819762
1.043628454208374,1594976817.2196434
1.0396181344985962,1594976817.6225245
1.0426180362701416,1594976818.0205219
1.0499787330627441,1594976818.420484
1.0610066652297974,1594976818.8213055
1.0538558959960938,1594976819.221632
1.0685099363327026,1594976819.6215706
1.0385522842407227,1594976820.0213962
1.0547702312469482,1594976820.4244132
1.046811819076538,1594976820.8312306
1.068134069442749,1594976821.224247
1.0406538248062134,1594976821.623186
1.088165283203125,1594976822.0259948
1.0433810949325562,1594976822.4247844
1.0433810949325562,1594976822.8259184
1.073279857635498,1594976823.2247741
1.055489420890808,1594976823.6247046
1.0554448366165161,1594976824.0246854
1.0607658624649048,1594976824.4255762
1.0571852922439575,1594976824.8255188
1.0718168020248413,1594976825.2263317
1.0406935214996338,1594976825.6273699
1.0769531726837158,1594976826.0274682
1.0572975873947144,1594976826.4304264
1.078682541847229,1594976826.8271582
1.0368685722351074,1594976827.2280698
1.046319603919983,1594976827.6289964
1.0510454177856445,1594976828.0279336
1.0510454177856445,1594976828.43012
1.0472512245178223,1594976828.8300633
1.0569827556610107,1594976829.229764
1.0552005767822266,1594976829.6366513
1.0515973567962646,1594976830.0305536
1.0414917469024658,1594976830.4297142
