distance,time
2.990464687347412,1594974914.8516178
2.9719438552856445,1594974915.0512817
3.0790328979492188,1594974915.2527175
2.9966652393341064,1594974915.4514902
3.037540912628174,1594974915.6516378
3.0237488746643066,1594974915.8609385
3.019298553466797,1594974916.0514092
3.058969497680664,1594974916.2548635
3.0134084224700928,1594974916.4525256
2.98895263671875,1594974916.6519194
3.0180976390838623,1594974916.8523798
3.0073294639587402,1594974917.051776
2.9706485271453857,1594974917.2543194
3.03079891204834,1594974917.4529867
3.0311737060546875,1594974917.6532521
3.0579583644866943,1594974917.8536294
3.0600712299346924,1594974918.0550516
3.0232110023498535,1594974918.254935
3.0078585147857666,1594974918.4529872
3.0132083892822266,1594974918.6554463
3.0132083892822266,1594974918.8540754
3.012507438659668,1594974919.053581
3.08953857421875,1594974919.253974
3.005047559738159,1594974919.4543512
2.9853579998016357,1594974919.653777
3.050023317337036,1594974919.8543782
2.977440118789673,1594974920.0548267
3.0483975410461426,1594974920.2541752
3.0483975410461426,1594974920.4550455
2.9725818634033203,1594974920.6552188
3.044633626937866,1594974920.8556776
3.0703556537628174,1594974921.0560286
3.0703556537628174,1594974921.2556078
3.0305018424987793,1594974921.4550605
3.0031378269195557,1594974921.6594472
3.015212297439575,1594974921.856003
3.0604302883148193,1594974922.0554523
3.0604302883148193,1594974922.2559347
3.0305519104003906,1594974922.4623816
2.9665091037750244,1594974922.6565301
2.992219924926758,1594974922.8581567
2.992219924926758,1594974923.0589254
2.992219924926758,1594974923.2593205
2.987157106399536,1594974923.458796
3.0209364891052246,1594974923.6582453
3.0139224529266357,1594974923.8567226
3.0068118572235107,1594974924.058257
3.019242286682129,1594974924.257722
3.0223042964935303,1594974924.4590714
3.820197105407715,1594974924.6576798
3.0640199184417725,1594974924.860041
2.9726979732513428,1594974925.058875
3.0375239849090576,1594974925.2581275
2.9562249183654785,1594974925.4595146
2.976555109024048,1594974925.6598618
3.00173282623291,1594974925.8584442
3.00018572807312,1594974926.063099
3.009979248046875,1594974926.259271
3.010226011276245,1594974926.4598794
2.989053964614868,1594974926.660318
3.0487232208251953,1594974926.8700135
3.008493423461914,1594974927.0592654
3.0173356533050537,1594974927.2605798
3.0206804275512695,1594974927.4630601
3.026393175125122,1594974927.661599
3.026393175125122,1594974927.8601167
3.0057175159454346,1594974928.061839
3.0500309467315674,1594974928.261332
3.0088531970977783,1594974928.460505
3.0409631729125977,1594974928.660969
3.049039840698242,1594974928.8632965
2.9948081970214844,1594974929.0621922
3.042919397354126,1594974929.2613904
3.045292377471924,1594974929.4718328
3.045292377471924,1594974929.6611652
2.9686310291290283,1594974929.8616607
3.042849540710449,1594974930.062249
3.00578236579895,1594974930.26171
3.0160024166107178,1594974930.4650333
3.059346914291382,1594974930.6626074
3.0313165187835693,1594974930.8620667
3.0452208518981934,1594974931.062419
2.991507053375244,1594974931.2618835
3.0217432975769043,1594974931.4623506
3.0838069915771484,1594974931.6712117
3.0838069915771484,1594974931.865428
2.968820333480835,1594974932.063892
3.0130584239959717,1594974932.2633564
3.057904005050659,1594974932.4646676
3.0447118282318115,1594974932.6642668
3.0090832710266113,1594974932.8649101
3.019355535507202,1594974933.065489
3.0542151927948,1594974933.266898
2.9674482345581055,1594974933.4651897
3.0208866596221924,1594974933.6645825
3.031151056289673,1594974933.8639507
3.0200178623199463,1594974934.0664353
2.9919846057891846,1594974934.2740073
3.010730504989624,1594974934.465478
2.995342254638672,1594974934.6659408
