distance10,distance20,distance30,distance40,distance50,time
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128966.9908292
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128966.9925866
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128967.000489
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128967.0117295
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128967.0204375
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128967.0314078
0.0,-0.035231176763772964,0.0,0.0,0.0,1595128967.040384
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.0503523
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.060326
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.0702994
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.0812745
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.0902505
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.1012168
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.1191688
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.1214664
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.131453
0.0,0.003193322801962495,0.0,0.0,0.0,1595128967.140117
0.0,-0.04993544891476631,0.0,0.0,0.0,1595128967.1510832
0.0,-0.04993544891476631,0.0,0.0,0.0,1595128967.1620536
0.0,-0.04993544891476631,0.0,0.0,0.0,1595128967.171034
0.0,-0.04993544891476631,0.0,0.0,0.0,1595128967.1800106
0.0,-0.04993544891476631,0.0,0.0,0.0,1595128967.1909766
0.0,0.09303557872772217,0.0,0.0,0.0,1595128967.1999526
0.0,0.09303557872772217,0.0,0.0,0.0,1595128967.2109232
0.0,0.09303557872772217,0.0,0.0,0.0,1595128967.220901
0.0,0.09303557872772217,0.0,0.0,0.0,1595128967.2298725
0.0,0.04111623764038086,0.0,0.0,0.0,1595128967.2481005
0.0,0.04111623764038086,0.0,0.0,0.0,1595128967.2508183
0.0,0.04111623764038086,0.0,0.0,0.0,1595128967.2608685
0.0,0.04111623764038086,0.0,0.0,0.0,1595128967.2707646
0.0,-0.013042820617556572,0.0,0.0,0.0,1595128967.2813241
0.0,-0.013042820617556572,0.0,0.0,0.0,1595128967.2902958
0.0,-0.013042820617556572,0.0,0.0,0.0,1595128967.301227
0.0,-0.013042820617556572,0.0,0.0,0.0,1595128967.3102384
0.0,0.0616476908326149,0.0,0.0,0.0,1595128967.3201764
0.0,0.0616476908326149,0.0,0.0,0.0,1595128967.3311877
0.0,0.0616476908326149,0.0,0.0,0.0,1595128967.3401582
0.0,0.0616476908326149,0.0,0.0,0.0,1595128967.3510935
0.0,-0.0008320968481712043,0.0,0.0,0.0,1595128967.3611155
0.0,-0.0008320968481712043,0.0,0.0,0.0,1595128967.3780568
0.0,-0.0008320968481712043,0.0,0.0,0.0,1595128967.3820593
0.0,0.06594426184892654,0.0,0.0,0.0,1595128967.3909876
0.0,0.06594426184892654,0.0,0.0,0.0,1595128967.401958
0.0,0.06594426184892654,0.0,0.0,0.0,1595128967.411935
0.0,-0.07095825672149658,0.0,0.0,0.0,1595128967.4209116
0.0,-0.07095825672149658,0.0,0.0,0.0,1595128967.4318817
0.0,-0.07095825672149658,0.0,0.0,0.0,1595128967.4408534
0.0,-0.07095825672149658,0.0,0.0,0.0,1595128967.4508271
0.0,-0.07095825672149658,0.0,0.0,0.0,1595128967.4618018
0.0,-0.07631545513868332,0.0,0.0,0.0,1595128967.4707778
0.0,-0.07631545513868332,0.0,0.0,0.0,1595128967.4810984
0.0,-0.03701389953494072,0.0,0.0,0.0,1595128967.491068
0.0,-0.03701389953494072,0.0,0.0,0.0,1595128967.511057
0.0,-0.03701389953494072,0.0,0.0,0.0,1595128967.5151324
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.521306
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.5319588
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.5409393
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.55191
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.5618832
0.0,0.009317758493125439,0.0,0.0,0.0,1595128967.5708544
0.0,-0.009664763696491718,0.0,0.0,0.0,1595128967.5808322
0.0,-0.009664763696491718,0.0,0.0,0.0,1595128967.5908058
0.0,-0.009664763696491718,0.0,0.0,0.0,1595128967.602772
0.0,-0.009664763696491718,0.0,0.0,0.0,1595128967.6107523
0.0,-0.009664763696491718,0.0,0.0,0.0,1595128967.6207259
0.0,0.016852783039212227,0.0,0.0,0.0,1595128967.6306949
0.0,0.016852783039212227,0.0,0.0,0.0,1595128967.6462426
0.0,0.016852783039212227,0.0,0.0,0.0,1595128967.651197
0.0,0.016852783039212227,0.0,0.0,0.0,1595128967.6621673
0.0,0.015281641855835915,0.0,0.0,0.0,1595128967.672175
0.0,0.015281641855835915,0.0,0.0,0.0,1595128967.681159
0.0,0.015281641855835915,0.0,0.0,0.0,1595128967.6920874
0.0,0.015281641855835915,0.0,0.0,0.0,1595128967.7010636
0.0,0.015281641855835915,0.0,0.0,0.0,1595128967.711354
0.0,-0.03851132094860077,0.0,0.0,0.0,1595128967.7210515
0.0,-0.03851132094860077,0.0,0.0,0.0,1595128967.7309878
0.0,-0.04520180821418762,0.0,0.0,0.0,1595128967.7409613
0.0,-0.04520180821418762,0.0,0.0,0.0,1595128967.75093
0.0,-0.04520180821418762,0.0,0.0,0.0,1595128967.7619019
0.0,-0.04520180821418762,0.0,0.0,0.0,1595128967.7748706
0.0,-0.04456102102994919,0.0,0.0,0.0,1595128967.7805898
0.0,-0.04456102102994919,0.0,0.0,0.0,1595128967.791565
0.0,-0.09076880663633347,0.0,0.0,0.0,1595128967.801534
0.0,-0.09076880663633347,0.0,0.0,0.0,1595128967.8105142
0.0,-0.09076880663633347,0.0,0.0,0.0,1595128967.8214846
0.0,-0.09076880663633347,0.0,0.0,0.0,1595128967.8324547
0.0,-0.09076880663633347,0.0,0.0,0.0,1595128967.8414316
0.0,-0.02605661377310753,0.0,0.0,0.0,1595128967.8514054
0.0,-0.02605661377310753,0.0,0.0,0.0,1595128967.8613782
0.0,-0.02605661377310753,0.0,0.0,0.0,1595128967.8703544
0.0,-0.012405198067426682,0.0,0.0,0.0,1595128967.8822482
0.0,-0.012405198067426682,0.0,0.0,0.0,1595128967.8912287
0.0,-0.012405198067426682,0.0,0.0,0.0,1595128967.9061878
0.0,-0.012405198067426682,0.0,0.0,0.0,1595128967.9111702
0.0,-0.03909225016832352,0.0,0.0,0.0,1595128967.921309
0.0,-0.03909225016832352,0.0,0.0,0.0,1595128967.9311173
0.0,-0.03909225016832352,0.0,0.0,0.0,1595128967.9410956
0.0,-0.03377930447459221,0.0,0.0,0.0,1595128967.9510643
