distance10,distance20,distance30,distance40,distance50,time
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1263092
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1365829
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1474802
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1562288
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1662016
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.1772165
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.192133
-0.06768275797367096,0.0,0.0,0.0,0.0,1594732889.196122
0.03762432187795639,0.0,0.0,0.0,0.0,1594732889.2080896
0.03762432187795639,0.0,0.0,0.0,0.0,1594732889.2161357
0.03762432187795639,0.0,0.0,0.0,0.0,1594732889.2270405
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2361248
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2470963
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2581294
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2661073
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2760813
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2872562
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.2973497
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.3070574
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.3249843
0.050918497145175934,0.0,0.0,0.0,0.0,1594732889.3289397
-0.14472553133964539,0.0,0.0,0.0,0.0,1594732889.3369174
-0.14472553133964539,0.0,0.0,0.0,0.0,1594732889.3479352
-0.14472553133964539,0.0,0.0,0.0,0.0,1594732889.3561869
-0.14472553133964539,0.0,0.0,0.0,0.0,1594732889.3670485
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.3758497
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.3861084
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.3967578
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.405734
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.4170299
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.4266784
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.4366896
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.4459105
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.4575622
-0.05403415113687515,0.0,0.0,0.0,0.0,1594732889.467841
0.09325102716684341,0.0,0.0,0.0,0.0,1594732889.4765818
0.09325102716684341,0.0,0.0,0.0,0.0,1594732889.4857998
0.09325102716684341,0.0,0.0,0.0,0.0,1594732889.4954813
0.09325102716684341,0.0,0.0,0.0,0.0,1594732889.505656
-0.13345438241958618,0.0,0.0,0.0,0.0,1594732889.5166266
-0.13345438241958618,0.0,0.0,0.0,0.0,1594732889.5263395
