distance10,distance20,distance30,distance40,distance50,time
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8001196
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.810133
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.820298
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.830099
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8400514
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8497658
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.859705
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8737423
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8799257
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.889924
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.8989012
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.9095716
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.919606
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.9301457
-0.2469106912612915,0.0,0.0,0.0,0.0,1594732289.9401047
-0.24723494052886963,0.0,0.0,0.0,0.0,1594732289.9502573
-0.24723494052886963,0.0,0.0,0.0,0.0,1594732289.9590535
-0.24723494052886963,0.0,0.0,0.0,0.0,1594732289.9693432
-0.24723494052886963,0.0,0.0,0.0,0.0,1594732289.9802682
-0.24723494052886963,0.0,0.0,0.0,0.0,1594732289.9892948
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0059283
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0099177
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0198917
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0308619
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.039896
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.050818
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0587885
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0691478
-0.17384397983551025,0.0,0.0,0.0,0.0,1594732290.0798047
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.0897775
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.0997562
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1097245
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1306221
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1346114
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1405983
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1505682
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1595786
-0.20594924688339233,0.0,0.0,0.0,0.0,1594732290.1705828
-0.23206911981105804,0.0,0.0,0.0,0.0,1594732290.1797392
-0.23206911981105804,0.0,0.0,0.0,0.0,1594732290.1903946
-0.23206911981105804,0.0,0.0,0.0,0.0,1594732290.2007034
-0.14132027328014374,0.0,0.0,0.0,0.0,1594732290.2113552
-0.14132027328014374,0.0,0.0,0.0,0.0,1594732290.219451
-0.14132027328014374,0.0,0.0,0.0,0.0,1594732290.22958
-0.14132027328014374,0.0,0.0,0.0,0.0,1594732290.2385585
-0.14132027328014374,0.0,0.0,0.0,0.0,1594732290.2495532
-0.22756770253181458,0.0,0.0,0.0,0.0,1594732290.2654977
-0.22756770253181458,0.0,0.0,0.0,0.0,1594732290.27072
-0.2144385278224945,0.0,0.0,0.0,0.0,1594732290.2786932
-0.2144385278224945,0.0,0.0,0.0,0.0,1594732290.2894115
-0.2144385278224945,0.0,0.0,0.0,0.0,1594732290.2996082
-0.16354896128177643,0.0,0.0,0.0,0.0,1594732290.312316
-0.16354896128177643,0.0,0.0,0.0,0.0,1594732290.3203125
-0.16354896128177643,0.0,0.0,0.0,0.0,1594732290.3292813
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3402407
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.349416
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3591924
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3712013
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3892298
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3901482
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.3991063
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4101048
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4192207
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4312048
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4389825
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4500523
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4597094
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.4699528
-0.21018780767917633,0.0,0.0,0.0,0.0,1594732290.48092
-0.2459646761417389,0.0,0.0,0.0,0.0,1594732290.4899068
-0.2459646761417389,0.0,0.0,0.0,0.0,1594732290.4998415
-0.2551233470439911,0.0,0.0,0.0,0.0,1594732290.5098753
-0.2551233470439911,0.0,0.0,0.0,0.0,1594732290.5230975
-0.2551233470439911,0.0,0.0,0.0,0.0,1594732290.530758
-0.2551233470439911,0.0,0.0,0.0,0.0,1594732290.539056
-0.2551233470439911,0.0,0.0,0.0,0.0,1594732290.5499654
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.5586855
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.5698447
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.5796652
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.589781
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.5997398
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.609548
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.621516
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.6295235
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.6474638
-0.254434734582901,0.0,0.0,0.0,0.0,1594732290.6496103
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.6594164
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.668578
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.6796048
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.689549
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.698473
-0.2964221239089966,0.0,0.0,0.0,0.0,1594732290.708538
-0.1936068832874298,0.0,0.0,0.0,0.0,1594732290.7223356
-0.1936068832874298,0.0,0.0,0.0,0.0,1594732290.7292893
-0.1936068832874298,0.0,0.0,0.0,0.0,1594732290.7399693
-0.1936068832874298,0.0,0.0,0.0,0.0,1594732290.7490885
-0.1657295972108841,0.0,0.0,0.0,0.0,1594732290.7599504
-0.1657295972108841,0.0,0.0,0.0,0.0,1594732290.779584
-0.23177120089530945,0.0,0.0,0.0,0.0,1594732290.7818036
-0.23177120089530945,0.0,0.0,0.0,0.0,1594732290.7897828
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.7996912
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.809504
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.8184988
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.8294544
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.8394232
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.8494012
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.8593712
-0.2780229151248932,0.0,0.0,0.0,0.0,1594732290.870341
-0.2367403209209442,0.0,0.0,0.0,0.0,1594732290.8803144
-0.2367403209209442,0.0,0.0,0.0,0.0,1594732290.890288
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.9092383
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.9102345
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.920208
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.9295049
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.940154
-0.2697567045688629,0.0,0.0,0.0,0.0,1594732290.9492362
-0.20173859596252441,0.0,0.0,0.0,0.0,1594732290.9591038
-0.20173859596252441,0.0,0.0,0.0,0.0,1594732290.9709508
-0.20173859596252441,0.0,0.0,0.0,0.0,1594732290.9797735
-0.20173859596252441,0.0,0.0,0.0,0.0,1594732290.9893966
-0.21676170825958252,0.0,0.0,0.0,0.0,1594732291.0003624
-0.21676170825958252,0.0,0.0,0.0,0.0,1594732291.009333
-0.21676170825958252,0.0,0.0,0.0,0.0,1594732291.0195696
-0.21676170825958252,0.0,0.0,0.0,0.0,1594732291.0295975
-0.21676170825958252,0.0,0.0,0.0,0.0,1594732291.0422454
-0.2258424311876297,0.0,0.0,0.0,0.0,1594732291.0494816
-0.2258424311876297,0.0,0.0,0.0,0.0,1594732291.0591998
