distance20,distance30,distance40,distance50,time
-0.11445697396993637,0.0,0.0,0.0,1594708033.386942
-0.11445697396993637,0.0,0.0,0.0,1594708033.3879404
-0.0098903588950634,0.0,0.0,0.0,1594708033.3979137
-0.0098903588950634,0.0,0.0,0.0,1594708033.4068923
-0.0098903588950634,0.0,0.0,0.0,1594708033.4178624
-0.07131750136613846,0.0,0.0,0.0,1594708033.4278343
-0.07131750136613846,0.0,0.0,0.0,1594708033.4378076
-0.07131750136613846,0.0,0.0,0.0,1594708033.4477813
-0.07131750136613846,0.0,0.0,0.0,1594708033.457801
-0.07131750136613846,0.0,0.0,0.0,1594708033.4677272
0.048354372382164,0.0,0.0,0.0,1594708033.4777002
0.048354372382164,0.0,0.0,0.0,1594708033.4876745
-0.07035768777132034,0.0,0.0,0.0,1594708033.498645
-0.07035768777132034,0.0,0.0,0.0,1594708033.5076213
-0.07035768777132034,0.0,0.0,0.0,1594708033.5195894
-0.07035768777132034,0.0,0.0,0.0,1594708033.5275676
-0.07668900489807129,0.0,0.0,0.0,1594708033.5375414
-0.07668900489807129,0.0,0.0,0.0,1594708033.549509
-0.060821376740932465,0.0,0.0,0.0,1594708033.557488
-0.060821376740932465,0.0,0.0,0.0,1594708033.5674622
-0.060821376740932465,0.0,0.0,0.0,1594708033.5784323
-0.060821376740932465,0.0,0.0,0.0,1594708033.5884051
-0.060821376740932465,0.0,0.0,0.0,1594708033.5973814
-0.060821376740932465,0.0,0.0,0.0,1594708033.6073544
-0.060821376740932465,0.0,0.0,0.0,1594708033.617328
-0.060821376740932465,0.0,0.0,0.0,1594708033.630293
-0.060821376740932465,0.0,0.0,0.0,1594708033.637275
-0.060821376740932465,0.0,0.0,0.0,1594708033.6532307
-0.060821376740932465,0.0,0.0,0.0,1594708033.65722
-0.060821376740932465,0.0,0.0,0.0,1594708033.6671934
-0.060821376740932465,0.0,0.0,0.0,1594708033.6781642
-0.060821376740932465,0.0,0.0,0.0,1594708033.6881378
-0.060821376740932465,0.0,0.0,0.0,1594708033.6971128
-0.060821376740932465,0.0,0.0,0.0,1594708033.7070868
-0.060821376740932465,0.0,0.0,0.0,1594708033.7180843
0.0850132405757904,0.0,0.0,0.0,1594708033.7300642
0.0850132405757904,0.0,0.0,0.0,1594708033.7380311
0.0850132405757904,0.0,0.0,0.0,1594708033.7479773
0.0850132405757904,0.0,0.0,0.0,1594708033.7579508
0.0850132405757904,0.0,0.0,0.0,1594708033.7679236
0.0850132405757904,0.0,0.0,0.0,1594708033.7808897
0.0850132405757904,0.0,0.0,0.0,1594708033.7879157
0.0850132405757904,0.0,0.0,0.0,1594708033.7968748
0.0850132405757904,0.0,0.0,0.0,1594708033.8078444
0.1371132731437683,0.0,0.0,0.0,1594708033.8178182
0.1371132731437683,0.0,0.0,0.0,1594708033.828761
0.1371132731437683,0.0,0.0,0.0,1594708033.8377376
0.1371132731437683,0.0,0.0,0.0,1594708033.8487082
0.1371132731437683,0.0,0.0,0.0,1594708033.8576865
0.1371132731437683,0.0,0.0,0.0,1594708033.8686562
0.1371132731437683,0.0,0.0,0.0,1594708033.8786297
0.1371132731437683,0.0,0.0,0.0,1594708033.8876054
0.1371132731437683,0.0,0.0,0.0,1594708033.8995733
0.1371132731437683,0.0,0.0,0.0,1594708033.9135363
0.1371132731437683,0.0,0.0,0.0,1594708033.9175255
0.1371132731437683,0.0,0.0,0.0,1594708033.927499
0.1371132731437683,0.0,0.0,0.0,1594708033.9384696
0.1371132731437683,0.0,0.0,0.0,1594708033.9474452
0.1371132731437683,0.0,0.0,0.0,1594708033.9574187
0.1371132731437683,0.0,0.0,0.0,1594708033.967392
0.1371132731437683,0.0,0.0,0.0,1594708033.9774067
0.1371132731437683,0.0,0.0,0.0,1594708033.987365
0.1371132731437683,0.0,0.0,0.0,1594708033.9983356
0.1371132731437683,0.0,0.0,0.0,1594708034.0082812
0.1371132731437683,0.0,0.0,0.0,1594708034.018282
0.1371132731437683,0.0,0.0,0.0,1594708034.0282552
0.1371132731437683,0.0,0.0,0.0,1594708034.0411937
0.1371132731437683,0.0,0.0,0.0,1594708034.048205
0.1371132731437683,0.0,0.0,0.0,1594708034.0571795
0.1371132731437683,0.0,0.0,0.0,1594708034.0681207
0.1371132731437683,0.0,0.0,0.0,1594708034.078095
0.1371132731437683,0.0,0.0,0.0,1594708034.088068
0.1371132731437683,0.0,0.0,0.0,1594708034.0980415
0.1371132731437683,0.0,0.0,0.0,1594708034.1090117
0.1371132731437683,0.0,0.0,0.0,1594708034.1180153
0.1371132731437683,0.0,0.0,0.0,1594708034.1279616
0.1371132731437683,0.0,0.0,0.0,1594708034.1389322
0.1371132731437683,0.0,0.0,0.0,1594708034.1479082
-0.07461842149496078,0.0,0.0,0.0,1594708034.1578815
-0.07461842149496078,0.0,0.0,0.0,1594708034.1718714
-0.07461842149496078,0.0,0.0,0.0,1594708034.177872
-0.07461842149496078,0.0,0.0,0.0,1594708034.1887977
-0.07461842149496078,0.0,0.0,0.0,1594708034.1978083
-0.07461842149496078,0.0,0.0,0.0,1594708034.207775
-0.07461842149496078,0.0,0.0,0.0,1594708034.2187183
-0.07461842149496078,0.0,0.0,0.0,1594708034.2277222
-0.03973192721605301,0.0,0.0,0.0,1594708034.2386646
-0.03973192721605301,0.0,0.0,0.0,1594708034.2486389
-0.03973192721605301,0.0,0.0,0.0,1594708034.2576423
-0.03973192721605301,0.0,0.0,0.0,1594708034.2685878
-0.03973192721605301,0.0,0.0,0.0,1594708034.278559
-0.03973192721605301,0.0,0.0,0.0,1594708034.287562
-0.03973192721605301,0.0,0.0,0.0,1594708034.3005002
-0.03973192721605301,0.0,0.0,0.0,1594708034.308479
-0.03973192721605301,0.0,0.0,0.0,1594708034.3184521
-0.03973192721605301,0.0,0.0,0.0,1594708034.3284528
-0.03973192721605301,0.0,0.0,0.0,1594708034.338399
-0.03973192721605301,0.0,0.0,0.0,1594708034.348398
-0.03973192721605301,0.0,0.0,0.0,1594708034.3573794
-0.03973192721605301,0.0,0.0,0.0,1594708034.3683538
-0.03973192721605301,0.0,0.0,0.0,1594708034.3782923
-0.05926454812288284,0.0,0.0,0.0,1594708034.388265
-0.05926454812288284,0.0,0.0,0.0,1594708034.398239
-0.037738822400569916,0.0,0.0,0.0,1594708034.4072149
-0.037738822400569916,0.0,0.0,0.0,1594708034.4181855
-0.037738822400569916,0.0,0.0,0.0,1594708034.4341793
0.032282523810863495,0.0,0.0,0.0,1594708034.4381325
0.032282523810863495,0.0,0.0,0.0,1594708034.4491024
0.032282523810863495,0.0,0.0,0.0,1594708034.4581084
0.032282523810863495,0.0,0.0,0.0,1594708034.4680831
0.032282523810863495,0.0,0.0,0.0,1594708034.4780257
0.032282523810863495,0.0,0.0,0.0,1594708034.4880333
0.032282523810863495,0.0,0.0,0.0,1594708034.4980004
0.032282523810863495,0.0,0.0,0.0,1594708034.5099401
0.032282523810863495,0.0,0.0,0.0,1594708034.5189164
-0.03514593094587326,0.0,0.0,0.0,1594708034.5279243
-0.03514593094587326,0.0,0.0,0.0,1594708034.538862
-0.03514593094587326,0.0,0.0,0.0,1594708034.5498679
-0.03514593094587326,0.0,0.0,0.0,1594708034.563795
-0.028441274538636208,0.0,0.0,0.0,1594708034.56881
-0.028441274538636208,0.0,0.0,0.0,1594708034.5777884
-0.02275330200791359,0.0,0.0,0.0,1594708034.5877662
-0.02275330200791359,0.0,0.0,0.0,1594708034.598703
-0.02275330200791359,0.0,0.0,0.0,1594708034.6077058
-0.02275330200791359,0.0,0.0,0.0,1594708034.6186638
-0.02275330200791359,0.0,0.0,0.0,1594708034.6286578
-0.02275330200791359,0.0,0.0,0.0,1594708034.6386304
-0.02275330200791359,0.0,0.0,0.0,1594708034.6486049
-0.02275330200791359,0.0,0.0,0.0,1594708034.658542
-0.02275330200791359,0.0,0.0,0.0,1594708034.6675184
-0.02275330200791359,0.0,0.0,0.0,1594708034.6784894
