distance20,distance30,distance40,distance50,time
-0.06716301292181015,-0.0024154200218617916,-0.1371678113937378,0.0,1594716473.5111575
-0.06716301292181015,-0.0024154200218617916,-0.06567949056625366,0.0,1594716473.529634
-0.06716301292181015,-0.06825415045022964,-0.06567949056625366,0.0,1594716473.5316696
-0.06716301292181015,-0.06825415045022964,-0.06567949056625366,0.0,1594716473.5406036
-0.06716301292181015,-0.06825415045022964,-0.04620310291647911,0.0,1594716473.5516033
-0.06716301292181015,0.0034926231019198895,-0.04620310291647911,0.0,1594716473.5615845
-0.06716301292181015,0.0034926231019198895,-0.04620310291647911,0.0,1594716473.5715582
-0.06716301292181015,0.0034926231019198895,-0.04620310291647911,0.0,1594716473.5814962
-0.06716301292181015,0.0034926231019198895,-0.04620310291647911,0.0,1594716473.5914698
-0.06716301292181015,0.0034926231019198895,-0.04620310291647911,0.0,1594716473.6014779
-0.06716301292181015,0.0034926231019198895,-0.11297010630369186,0.0,1594716473.6114187
-0.10168664902448654,-0.028330987319350243,-0.11297010630369186,0.0,1594716473.6214252
-0.10168664902448654,-0.028330987319350243,-0.11297010630369186,0.0,1594716473.6313975
-0.10168664902448654,-0.07985576242208481,-0.11297010630369186,0.0,1594716473.6413367
-0.10168664902448654,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.658291
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.6612835
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.6712978
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.6812713
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.6912372
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.7012198
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.711194
-0.1649218201637268,-0.07985576242208481,-0.0831584706902504,0.0,1594716473.722168
-0.1649218201637268,-0.07985576242208481,0.015209871344268322,0.0,1594716473.7310965
-0.1649218201637268,-0.14706403017044067,0.015209871344268322,0.0,1594716473.7421322
-0.1649218201637268,-0.14706403017044067,0.015209871344268322,0.0,1594716473.751109
-0.1649218201637268,-0.14706403017044067,-0.12132476270198822,0.0,1594716473.7610147
-0.1649218201637268,-0.14706403017044067,-0.12132476270198822,0.0,1594716473.7720413
-0.1649218201637268,-0.13662612438201904,-0.12132476270198822,0.0,1594716473.7874315
-0.1649218201637268,-0.13662612438201904,-0.12132476270198822,0.0,1594716473.793374
-0.1649218201637268,-0.15709306299686432,-0.06448164582252502,0.0,1594716473.8013875
-0.1649218201637268,-0.15709306299686432,-0.06448164582252502,0.0,1594716473.8113692
-0.1649218201637268,-0.15709306299686432,-0.06488540768623352,0.0,1594716473.8213258
-0.1649218201637268,-0.15709306299686432,-0.06488540768623352,0.0,1594716473.8312988
-0.1649218201637268,-0.0529334656894207,-0.06488540768623352,0.0,1594716473.842242
