distance20,distance30,distance40,distance50,time
0.0,0.0,-0.143781378865242,0.0,1594730215.5617077
0.0,0.0,-0.143781378865242,0.0,1594730215.5719388
0.0,0.0,-0.12620626389980316,0.0,1594730215.5826664
0.0,0.0,-0.12620626389980316,0.0,1594730215.5915983
0.0,0.0,-0.12620626389980316,0.0,1594730215.6025653
0.0,0.0,-0.12620626389980316,0.0,1594730215.6235101
0.0,0.0,-0.12620626389980316,0.0,1594730215.6255047
0.0,0.0,-0.1807052195072174,0.0,1594730215.631489
0.0,0.0,-0.1807052195072174,0.0,1594730215.641462
0.0,0.0,-0.1807052195072174,0.0,1594730215.6514554
0.0,0.0,-0.1807052195072174,0.0,1594730215.6614223
0.0,0.0,-0.14231552183628082,0.0,1594730215.671382
0.0,0.0,-0.14231552183628082,0.0,1594730215.6823566
0.0,0.0,-0.14231552183628082,0.0,1594730215.693327
0.0,0.0,-0.14231552183628082,0.0,1594730215.702303
0.0,0.0,-0.14231552183628082,0.0,1594730215.7112792
0.0,0.0,-0.09544938802719116,0.0,1594730215.7232425
0.0,0.0,-0.09544938802719116,0.0,1594730215.7322242
0.0,0.0,-0.09544938802719116,0.0,1594730215.753168
0.0,0.0,-0.09544938802719116,0.0,1594730215.75819
0.0,0.0,-0.09544938802719116,0.0,1594730215.7651763
0.0,0.0,-0.09544938802719116,0.0,1594730215.773123
0.0,0.0,-0.09544938802719116,0.0,1594730215.782091
0.0,0.0,-0.09544938802719116,0.0,1594730215.7930572
0.0,0.0,-0.09544938802719116,0.0,1594730215.8030624
0.0,0.0,-0.09544938802719116,0.0,1594730215.8130622
0.0,0.0,-0.09544938802719116,0.0,1594730215.8229804
0.0,0.0,-0.09544938802719116,0.0,1594730215.8319523
0.0,0.0,-0.09544938802719116,0.0,1594730215.8429258
0.0,0.0,-0.09544938802719116,0.0,1594730215.8528984
0.0,0.0,-0.09544938802719116,0.0,1594730215.8628714
0.0,0.0,-0.09544938802719116,0.0,1594730215.8798242
0.0,0.0,-0.09544938802719116,0.0,1594730215.882818
0.0,0.0,-0.09544938802719116,0.0,1594730215.8917923
0.0,0.0,-0.09544938802719116,0.0,1594730215.9018164
0.0,0.0,-0.09544938802719116,0.0,1594730215.9117415
0.0,0.0,-0.09544938802719116,0.0,1594730215.9217122
0.0,0.0,-0.09544938802719116,0.0,1594730215.9336798
0.0,0.0,-0.19634601473808289,0.0,1594730215.9436586
0.0,0.0,-0.19634601473808289,0.0,1594730215.9526353
0.0,0.0,-0.19634601473808289,0.0,1594730215.965599
0.0,0.0,-0.19634601473808289,0.0,1594730215.971583
0.0,0.0,-0.19634601473808289,0.0,1594730215.9815564
0.0,0.0,-0.19634601473808289,0.0,1594730215.991529
0.0,0.0,-0.19634601473808289,0.0,1594730216.0114772
0.0,0.0,-0.19634601473808289,0.0,1594730216.0134668
0.0,0.0,-0.19634601473808289,0.0,1594730216.0214493
0.0,0.0,-0.19634601473808289,0.0,1594730216.0324204
0.0,0.0,-0.19634601473808289,0.0,1594730216.0423894
0.0,0.0,-0.19634601473808289,0.0,1594730216.0523624
0.0,0.0,-0.19634601473808289,0.0,1594730216.0613387
0.0,0.0,-0.1273043155670166,0.0,1594730216.0723336
0.0,0.0,-0.1273043155670166,0.0,1594730216.0832803
0.0,0.0,-0.1273043155670166,0.0,1594730216.0923991
0.0,0.0,-0.1273043155670166,0.0,1594730216.1025598
0.0,0.0,-0.12351226806640625,0.0,1594730216.1122031
0.0,0.0,-0.12351226806640625,0.0,1594730216.1211832
0.0,0.0,-0.12351226806640625,0.0,1594730216.1321537
0.0,0.0,-0.12351226806640625,0.0,1594730216.147111
0.0,0.0,-0.12351226806640625,0.0,1594730216.152096
0.0,0.0,-0.18981997668743134,0.0,1594730216.1620731
0.0,0.0,-0.18981997668743134,0.0,1594730216.1730402
0.0,0.0,-0.18981997668743134,0.0,1594730216.18202
0.0,0.0,-0.18981997668743134,0.0,1594730216.191993
0.0,0.0,-0.18981997668743134,0.0,1594730216.2029598
0.0,0.0,-0.24160827696323395,0.0,1594730216.2119405
0.0,0.0,-0.24160827696323395,0.0,1594730216.2229104
0.0,0.0,-0.24160827696323395,0.0,1594730216.231887
0.0,0.0,-0.24160827696323395,0.0,1594730216.241857
0.0,0.0,-0.24160827696323395,0.0,1594730216.2518332
0.0,0.0,-0.24160827696323395,0.0,1594730216.2707794
0.0,0.0,-0.24160827696323395,0.0,1594730216.2737722
0.0,0.0,-0.24160827696323395,0.0,1594730216.2827466
0.0,0.0,-0.24160827696323395,0.0,1594730216.2927196
0.0,0.0,-0.24160827696323395,0.0,1594730216.3026934
0.0,0.0,-0.24160827696323395,0.0,1594730216.312671
0.0,0.0,-0.24160827696323395,0.0,1594730216.32264
0.0,0.0,-0.24160827696323395,0.0,1594730216.3326178
0.0,0.0,-0.15846623480319977,0.0,1594730216.3415937
0.0,0.0,-0.15846623480319977,0.0,1594730216.3515673
0.0,0.0,-0.15846623480319977,0.0,1594730216.3615406
0.0,0.0,-0.15846623480319977,0.0,1594730216.3735094
0.0,0.0,-0.10162961483001709,0.0,1594730216.3827605
0.0,0.0,-0.10162961483001709,0.0,1594730216.4014306
0.0,0.0,-0.10162961483001709,0.0,1594730216.4024265
0.0,0.0,-0.10162961483001709,0.0,1594730216.4124181
0.0,0.0,-0.10162961483001709,0.0,1594730216.422375
0.0,0.0,-0.10162961483001709,0.0,1594730216.4333699
0.0,0.0,-0.10162961483001709,0.0,1594730216.4414506
0.0,0.0,-0.10162961483001709,0.0,1594730216.4523184
0.0,0.0,-0.10162961483001709,0.0,1594730216.4623928
0.0,0.0,-0.10162961483001709,0.0,1594730216.474237
0.0,0.0,-0.10162961483001709,0.0,1594730216.4837568
0.0,0.0,-0.10162961483001709,0.0,1594730216.4923902
0.0,0.0,-0.10162961483001709,0.0,1594730216.502211
0.0,0.0,-0.10162961483001709,0.0,1594730216.5111735
0.0,0.0,-0.10162961483001709,0.0,1594730216.5311987
0.0,0.0,-0.10162961483001709,0.0,1594730216.533115
0.0,0.0,-0.10162961483001709,0.0,1594730216.5421515
0.0,0.0,-0.10162961483001709,0.0,1594730216.5533814
0.0,0.0,-0.16403068602085114,0.0,1594730216.5630348
0.0,0.0,-0.16403068602085114,0.0,1594730216.5723245
0.0,0.0,-0.16403068602085114,0.0,1594730216.583236
0.0,0.0,-0.16403068602085114,0.0,1594730216.592983
0.0,0.0,0.005219748709350824,0.0,1594730216.6029289
0.0,0.0,0.005219748709350824,0.0,1594730216.6129017
0.0,0.0,0.005219748709350824,0.0,1594730216.622876
0.0,0.0,0.005219748709350824,0.0,1594730216.6319928
0.0,0.0,0.005219748709350824,0.0,1594730216.641824
0.0,0.0,-0.015744641423225403,0.0,1594730216.6527958
0.0,0.0,-0.015744641423225403,0.0,1594730216.666759
0.0,0.0,-0.015744641423225403,0.0,1594730216.6728501
0.0,0.0,-0.015744641423225403,0.0,1594730216.6837134
0.0,0.0,-0.015744641423225403,0.0,1594730216.6928098
0.0,0.0,-0.14146815240383148,0.0,1594730216.7034483
0.0,0.0,-0.14146815240383148,0.0,1594730216.712375
0.0,0.0,-0.14146815240383148,0.0,1594730216.721351
0.0,0.0,-0.14146815240383148,0.0,1594730216.732323
0.0,0.0,-0.14146815240383148,0.0,1594730216.7422988
0.0,0.0,-0.1354048252105713,0.0,1594730216.7522726
0.0,0.0,-0.1354048252105713,0.0,1594730216.7622457
0.0,0.0,-0.1354048252105713,0.0,1594730216.7712173
0.0,0.0,-0.1354048252105713,0.0,1594730216.7941568
0.0,0.0,-0.08559832721948624,0.0,1594730216.7955875
0.0,0.0,-0.08559832721948624,0.0,1594730216.803043
0.0,0.0,-0.08559832721948624,0.0,1594730216.813017
0.0,0.0,-0.08559832721948624,0.0,1594730216.8240073
0.0,0.0,-0.08559832721948624,0.0,1594730216.8321178
0.0,0.0,-0.08559832721948624,0.0,1594730216.8429358
0.0,0.0,-0.08559832721948624,0.0,1594730216.852909
0.0,0.0,-0.08559832721948624,0.0,1594730216.8628826
0.0,0.0,-0.08559832721948624,0.0,1594730216.8738532
0.0,0.0,-0.08559832721948624,0.0,1594730216.8838267
0.0,0.0,-0.08559832721948624,0.0,1594730216.892956
0.0,0.0,-0.08559832721948624,0.0,1594730216.9029326
0.0,0.0,-0.08559832721948624,0.0,1594730216.9117508
0.0,0.0,-0.08559832721948624,0.0,1594730216.9288034
0.0,0.0,-0.08559832721948624,0.0,1594730216.9329486
0.0,0.0,-0.08559832721948624,0.0,1594730216.9428184
0.0,0.0,-0.08559832721948624,0.0,1594730216.9526417
0.0,0.0,-0.08559832721948624,0.0,1594730216.9626153
0.0,0.0,-0.16113127768039703,0.0,1594730216.9728842
0.0,0.0,-0.16113127768039703,0.0,1594730216.9825618
0.0,0.0,-0.16113127768039703,0.0,1594730216.9935365
0.0,0.0,-0.16113127768039703,0.0,1594730217.0035098
0.0,0.0,-0.1532314568758011,0.0,1594730217.0124872
0.0,0.0,-0.1532314568758011,0.0,1594730217.021462
0.0,0.0,-0.1532314568758011,0.0,1594730217.03343
0.0,0.0,-0.1532314568758011,0.0,1594730217.0414085
0.0,0.0,-0.1532314568758011,0.0,1594730217.0613506
0.0,0.0,-0.08041387796401978,0.0,1594730217.0638034
0.0,0.0,-0.08041387796401978,0.0,1594730217.0743175
0.0,0.0,-0.08041387796401978,0.0,1594730217.083292
0.0,0.0,-0.08041387796401978,0.0,1594730217.0942636
0.0,0.0,-0.08041387796401978,0.0,1594730217.1035686
0.0,0.0,-0.20505563914775848,0.0,1594730217.1132128
0.0,0.0,-0.20505563914775848,0.0,1594730217.1231968
0.0,0.0,-0.20505563914775848,0.0,1594730217.133163
0.0,0.0,-0.20505563914775848,0.0,1594730217.1421387
0.0,0.0,-0.20505563914775848,0.0,1594730217.1521118
0.0,0.0,-0.1490146964788437,0.0,1594730217.1640801
0.0,0.0,-0.1490146964788437,0.0,1594730217.1730568
0.0,0.0,-0.1490146964788437,0.0,1594730217.1830254
0.0,0.0,-0.1490146964788437,0.0,1594730217.1939964
0.0,0.0,-0.15845760703086853,0.0,1594730217.2039702
0.0,0.0,-0.15845760703086853,0.0,1594730217.2129474
0.0,0.0,-0.15845760703086853,0.0,1594730217.2240698
0.0,0.0,-0.15845760703086853,0.0,1594730217.2328968
0.0,0.0,-0.15348385274410248,0.0,1594730217.2428699
0.0,0.0,-0.15348385274410248,0.0,1594730217.2528386
0.0,0.0,-0.15348385274410248,0.0,1594730217.2618191
0.0,0.0,-0.15348385274410248,0.0,1594730217.2737832
0.0,0.0,-0.15348385274410248,0.0,1594730217.282759
0.0,0.0,-0.18411658704280853,0.0,1594730217.295741
0.0,0.0,-0.18411658704280853,0.0,1594730217.3037262
0.0,0.0,-0.18411658704280853,0.0,1594730217.3226562
0.0,0.0,-0.18411658704280853,0.0,1594730217.32365
0.0,0.0,-0.18411658704280853,0.0,1594730217.3336227
0.0,0.0,-0.09266475588083267,0.0,1594730217.3435996
0.0,0.0,-0.09266475588083267,0.0,1594730217.3545666
0.0,0.0,-0.09266475588083267,0.0,1594730217.3625455
0.0,0.0,-0.09266475588083267,0.0,1594730217.3735209
0.0,0.0,-0.09266475588083267,0.0,1594730217.3824966
0.0,0.0,-0.10201675444841385,0.0,1594730217.393463
0.0,0.0,-0.10201675444841385,0.0,1594730217.4024425
0.0,0.0,-0.10201675444841385,0.0,1594730217.413414
0.0,0.0,-0.10201675444841385,0.0,1594730217.4243836
0.0,0.0,-0.12723685801029205,0.0,1594730217.4333606
0.0,0.0,-0.12723685801029205,0.0,1594730217.4423358
0.0,0.0,-0.12723685801029205,0.0,1594730217.4552982
0.0,0.0,-0.12723685801029205,0.0,1594730217.4637313
0.0,0.0,-0.12723685801029205,0.0,1594730217.4724293
0.0,0.0,-0.07649484276771545,0.0,1594730217.484241
0.0,0.0,-0.07649484276771545,0.0,1594730217.4942136
0.0,0.0,-0.07649484276771545,0.0,1594730217.5033257
